"CODEMPRESA","PROCESSO","DATA","DESCRICAO","DOCUMENTO","INTERNET","ID","DTMAX","IMPMEMO","IMPRESSAO"
943,"10299249620248260002","21/01/2025","CARTAS EXPEDIDAS EM 16/01/2025","","True",15628,"","","True"
953,"11672725620248260100","20/02/2025","AR VOLTOU NEGATIVO
PROT PET REQ CITAÇÃO EM OUTRO ENDEREÇO","","True",15867,"","","True"
209,"10069084920218260704","24/03/2025","DO FICA O EXECUTADO INTIMADO ATRAVES DE SEU PROCURADOR A MANIFESTAR-SE SOBRE O VALOR BLOQUEADO.","","True",16081,"","","True"
894,"10810435920258260100","25/08/2025","DO EXPEÇA-SE NOVA CARTA PARA A EXECUTADA.","","True",17058,"","","True"
916,"10125352320238260006","17/09/2025","DO DEFIRO A PENHORA DOS DIREITOS DO IMOVEL. PROVIDENCIE AS CUSTAS PARA INTIMAÇÃO DOS EXECUTADOS E DO CREDOR FIDUCIÁRIO.
PROT PET REQ A JUNTADA DAS CUSTAS.","","True",17297,"","","True"
943,"10818874620248260002","04/12/2025","DO CIENCIA DO PEDIDO DE AVERBAÇÃO DE PENHORA","","True",17846,"","","True"
923,"11200234620238260100","15/01/2026","DO MANIFESTE-SE O EXEQUENTE EM TERMO DE PROSSEGUIMENTO.
PROT PET REQ NOMEAÇÃO DE PERITO JUDICIAL","","True",17969,"","","True"
924,"40034564520258260152","15/01/2026","PARTE CONTRARIA APRESENTOU REPLICA","","True",17970,"","","True"
934,"10009738620248260586","15/01/2026","MANDADO COM OFICIAL 12/01","","True",17971,"","","True"
259,"10828549120248260002","21/01/2025","PROT PET ACORDO","","True",15629,"","","True"
913,"10176510420238260008","21/01/2025","CARTA EXPEDIDA 13/01/2025","","True",15630,"","","True"
140,"11471627020238260100","21/01/2025","PROT PET REQ O REGULAR ANDAMENO DO PROCESSO QUE SE ENCONTRA PARALISADO DESDE 30/10/2024","","True",15633,"","","True"
953,"11627550820248260100","21/01/2025","PROT PET REITERANDO EMENDA DA INICIAL PROTOCOLADA EM OUTUBRO TRANSATO.","","True",15637,"","","True"
927,"10014995620248260100","21/01/2025","PROT PET REQUERENDO QUE JUNTE O AR DAS CARTAS EXPEDIDAS EM 19/11/2024","","True",15638,"","","True"
239,"11581233620248260100","21/01/2025","PROT PET REQUERENDO QUE O CARTORIO CUMPRA A DETERMINAÇÃO DE FLS 94","","True",15639,"","","True"
75,"11759116320248260100","21/01/2025","PROT PET REITERANDO PET DE FLS NÃO APRECIADO POR ESTE MM JUIZO.","","True",15640,"","","True"
907,"11200867120238260100","21/01/2025","PROT PET REQ O DESARQUIVAMENTO E A PENHORA ON LINE DAS CONTAS, UMA VEZ QUE NÃO VEM PAGANDO AS CONTAS E O ACORDO EM DIA.","","True",15642,"","","True"
920,"10071096020248260405","21/01/2025","SALA DO JUIZ 07/01/2025","","True",15644,"","","True"
901,"10462538920248260001","21/01/2025","CARTA EXPEDIDA 14/01/2025","","True",15646,"","","True"
931,"10345126220188260001","21/01/2025","PROT PET REQ  REGISTRO  DE PENHORA VIA ARISP","","True",15647,"","","True"
323,"10237870920218260001","21/01/2025","FIZ RECLAMAÇÃO NA OUVIDORAI 2025/00008554","","True",15648,"","","True"
900,"00083231020098260606","21/01/2025","SALA DO JUIZ 28/11/2024","","True",15651,"","","True"
934,"10009841820248260586","21/01/2025","SALA DO JUIZ NESTA DATA","","True",15652,"","","True"
929,"10001595520248260075","21/01/2025","PROT PET REQUERENDO O REGULAR ANDAMENTO DO PROCESSO, BEM COMO REITERAR O PEDIDO DE PENHORA ON LINE.","","True",15653,"","","True"
47,"10009447620238260002","25/02/2025","SALA DO JUIZ 04/02/2025","","True",15897,"","","True"
343,"10138473020258260405","04/06/2025","JUNTADO AR POSITIVO EM 29/05
PROT PET RQ PENHORA ON LINE.","","True",16558,"","","True"
913,"10128833520238260008","27/08/2025","PROT PET REQ NOVA TENTATIVA DE PENHORA ON LINE","","True",17086,"","","True"
75,"583002011177203-3","24/10/2025","DO EXPEÇA-SE MANDADO A FAVOR DO COND DAUMIER","","True",17630,"","","True"
915,"10447142220238260002","24/10/2025","PROT PET REQ A JUNTADA DOS ARS DO CORREIO.","","True",17631,"","","True"
259,"40214219820258260002","27/10/2025","PROT PET ACORDO","","True",17632,"","","True"
947,"40006788220258260191","25/11/2025","PROT PET REQ EXP DE OFICIO PARA LOCALIZAR O ENDEREÇOS DOS EXECUTADOS.","","True",17972,"","","True"
947,"40006788220258260191","15/01/2026","DO DEFIRO A UTILIZAÇÃO DO SISTEMA SISBAJUD.","","True",17973,"","","True"
924,"40029991320258260152","15/01/2026","CARTA EXPEDIDA 11/12","","True",17974,"","","True"
951,"10057054520258260564","27/01/2026","PROT PET ACORDO","","True",18041,"","","True"
989,"40275403820268260100","26/02/2026","DO EMENDA A INICIAL PARA DAR O VALOR CORERTO
PROT PET REQ EMENDA DA INICIAL","","True",18202,"","","True"
332,"10101482720228260020","21/01/2025","PROT PET REQ QUE O CARTORIO EXPEÇA O OFICIO JA DETERMINADO PELO JUIZ EM NOVEMBRO DE 2024, PARA PODER SABER DO DINHEIRO ENVIADO.","","True",15657,"","","True"
288,"10326006120178260002","23/01/2025","DO INDEFIRO A PREFERENCIA DE CREDITO
INGRESSEI COM AGRAVO DE INSTRUMENTO 20124558920258260000
PROT PET INFORMANDO SOBRE O AGRAVO EM 1A. INSTANCIA.","","True",15658,"","","True"
239,"11581233620248260100","23/01/2025","DO OS EXPEDIENTES SÃO FEITOS EM ORDEM CRONOLOGICA.","","True",15659,"","","True"
920,"10112546220248260405","23/01/2025","JUNTADO AR NEGATIVO (NAO PROCURADO)
PROT PET REQ NOVA CITAÇÃO PELO CORREIO","","True",15663,"","","True"
953,"11626745920248260100","13/01/2025","DO JUNTE O AUTOR O BOLETO PAGO DA ARISP( REGISTRO DE PENHORA)","","True",15667,"","","True"
953,"11626745920248260100","23/01/2025","PROT PET JUNTANDO BOLETO PAGO DA ARIP","","True",15668,"","","True"
75,"583002011177203-3","23/01/2025","DO MANIFESTE-SE AS PARTES INTERESSADAS","","True",15669,"","","True"
332,"10101430520228260020","23/01/2025","DP HOMOLOGO O ACORDO","","True",15670,"","","True"
953,"10058348420258260100","23/01/2025","DO CITE-SE PARA PAGAR EM 3 DIAS.
CARTA EXPEDIDA 21/01","","True",15671,"","","True"
923,"10074777720258260100","23/01/2025","PROCESSO DISTRIBUIDO - APT 111
CITE-SE PARA PAGAR EM 3 DIAS
CARTAS EXPEDIDAS NESTA DATA","","True",15672,"","","True"
941,"10100095820248260003","21/01/2025","JUNTADO AR EM 07/01/2025
PROT PET REA EXP MANDADO DE LEVANTAMENTO","","True",15674,"","","True"
941,"10100095820248260003","17/01/2025","DO MANIFESTE-SE O EXEQUENTE SOBRE A SATISFAÇÃO DA EXECUÇÃO
PROT PET APRESENTANDO NOVO CALCULO E REQUERENDO PENHORA ON LINE.","","True",15675,"","","True"
953,"11708364320248260100","23/01/2025","DO PROVIDENCIA A SERVENTOA A FORMALIZAÇÃO DA PENHORA VIA ARISP","","True",15677,"","","True"
953,"11708364320248260100","27/01/2025","PROT PET REQ INTIMAÇÃO POSTAL DA PENHORA E FORNECEMOS OS DADOS PARA ENVIO DO BOLETO DA ARISP.","","True",15678,"","","True"
915,"10447142220238260002","24/01/2025","DO CIENCIA DA AVERBAÇÃO DE PNEHORA. AGUARDE-SE O ENVIO DO BOLETO DA ARISP.","","True",15689,"","","True"
943,"10704856520248260002","29/01/2025","DO HOMOLOGO O ACORDO","","True",15743,"","","True"
61,"00700239720028260002","25/02/2025","SALA DO JUIZ 25/02/2025","","True",15899,"","","True"
288,"10326006120178260002","27/01/2025","DO JUNTE AS CUSTAS COMPLEMENTARES
PROT PET JUNTANDO CUSTAS COMPLEMENTARES.","","True",15692,"","","True"
934,"10009738620248260586","21/01/2025","JUNTADO AR NEGATIVO (NÃO PROCURADO)","","True",15693,"","","True"
934,"10009738620248260586","27/01/2025","PROT PET REQ NOVA EXP CARTA DE CITAÇÃO","","True",15694,"","","True"
934,"10002641720258260586","27/01/2025","PROCESSO DISTRIBUID0 - LOTE 34","","True",15695,"","","True"
952,"10011505220258260477","28/01/2025","PROCESSO DISTRIBUIDO NO FORUM DE PRAIA GRANDE - APT 111","","True",15698,"","","True"
942,"10099442920258260100","28/01/2025","PROCESSO DISTRIBUIDO - APT 1008 B","","True",15699,"","","True"
942,"10099166120258260100","28/01/2025","PROCESSO DISTRIBUIDO - APT 1908 A","","True",15700,"","","True"
953,"11672968420248260100","24/01/2025","DO MANIFESTE-SE O EXEQUENTE SOBRE A IMPUGNAÇÃO DA PENHORA
PROT PET CONCORDANDO COM A PENHORA DAS VAGAS
","","True",15702,"","","True"
907,"11200867120238260100","28/01/2025","DO MANIFESTE-SE O EXEQUENTE PARA INFORMAR QUAL TIPO DE BLOQUEIO.
PROT PET INFORMANDO QUE É O BLOQUEIO SIMPLES.","","True",15705,"","","True"
923,"11200234620238260100","28/01/2025","PROT PET NOS EMBARGOS DIZENDO QUE O CONDOMINIO NÃO TEM INTERESSE NO ACORDO, E REITERA O SENTENCIAMENTO DO FEITO.","","True",15707,"","","True"
920,"10244812220248260405","27/01/2025","DO CIENCIA DA CERT DE O DE JUSTIÇA
PROT PET REQ NOVA CITAÇÃO, JUNTAMOS OUTRA DILIGENCIA.","","True",15708,"","","True"
955,"10018007220258260001","27/01/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10 %.
","","True",15710,"","","True"
913,"10128833520238260008","28/01/2025","DO MANTENHO A DECISÃO DE NÃO AUTORIZAR O LEILÃO.","","True",15711,"","","True"
952,"10011505220258260477","29/01/2025","DO RETIFICAR O VALOR DA CAUSA E RECOLHER AS CUSTAS
PROT PET REQ EMENDA DA INICIAL.","","True",15713,"","","True"
929,"10001595520248260075","29/01/2025","FIZ RECLAMAÇÃO NA OUVIDORIA 2025/000011871","","True",15716,"","","True"
288,"10326006120178260002","29/01/2025","TRIBUNALC CONCEDEU A TUTELA PARA QUE NÃO PAGUEM A PREFEITURA ATE O JULGAMENTO DO AGRAVO DE INSTRUMENTO.
PROT PET JUNTANDO A DECISÃO NO PROCESSO PRINCIPAL.","","True",15744,"","","True"
943,"10939353720248260002","25/02/2025","MANDADO COM OFICIAL 21/02/2025","","True",15900,"","","True"
916,"10125352320238260006","25/02/2025","DO JUNTE MATRICULA ATUALIZADA
PROT PET JUNTANDO A MATRICULA ATUALIZADA.","","True",15901,"","","True"
953,"11627550820248260100","05/03/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%","","True",15924,"","","True"
900,"00083231020098260606","31/03/2025","PROT PET REQ A DESIGNAÇÃO DAS DATAS DE PRAÇAS, INDICANDO A MEGA LEILÕES","","True",16116,"","","True"
924,"10105965520238260152","30/01/2025","JUNTARAM IMPUGNAÇÃO DE TERCEIROS INTERESSADOS (RODRIGO E ESPOSA) QUE TOMARAM POSSE DO IMOVEL, POREM QUEREM ISENÇÃO DE JUROS, MULTA E HONORARIOS.
PROT PET NÃO CONCORDANDO, BEM COMO REITEREI O PEDIDO DE PENHORA ON LINE.","","True",15746,"","","True"
901,"10462538920248260001","27/01/2025","JUNTADO AR POSITIVO 25/01/2025","","True",15749,"","","True"
901,"10462538920248260001","30/01/2025","PROT PET REQ PENHORA ON LINE","","True",15750,"","","True"
1,"10715838520248260002","31/01/2025","DO CIENCIA AS PARTES SOBRE O BLOQUEIO JUDICIAL - BLOQUEOU R$ 7.111,50.
PROT PET REQ INTIMAÇÃO DA EXECUTADA.","","True",15756,"","","True"
953,"11710599320248260100","03/02/2025","ARS JUNTADOS NEGATIVOS SOB A INFORMAÇÃO DE QUE NÃO EXISTE O NUMERO, POREM OS MESMOS ESTAO EQUIVOCADOS, POIS CONSTA  O PREDIO NO GOOGLE MAPS. PROT PET REITERANDO NOVA EXP DE CARTAS DE CITAÇÃO.","","True",15764,"","","True"
953,"11626745920248260100","03/02/2025","DO FORNEÇA O EXEQUENTE OS DEBITOS FISCAIS.
PROT PET JUNTANDO O DEBITO DE IPTU.","","True",15765,"","","True"
928,"10020547320248260100","03/02/2025","AR JOSE MARIA -MUDOU-SE
AR CAMEM - POSITIVO
AR MARILIA - MUDOU-SE
AR DALILA - MUDOU-SE","","True",15766,"","","True"
942,"10099166120258260100","03/02/2025","DO CITE-SE PARA PAGAR EM 3 DIAS HON 10%.","","True",15767,"","","True"
57,"01355183620128260100","03/02/2025","PROT PET FORNENDO 3 AVALIAÇÕES DO IMOVEL.","","True",15772,"","","True"
953,"11672968420248260100","03/02/2025","DO DEFIRO A PENHORA DAS VAGAS, POREM NAO CONSEGUIRA O REGISTRO DEVIDO AO PROCESSO DE CONTINUIDADE.","","True",15773,"","","True"
953,"11672725620248260100","03/02/2025","CARTA EXPEDIDA 03/02/2025","","True",15774,"","","True"
87,"02138663920108260100","03/02/2025","DO DEFIRO O PEDIDO DE TENTATIVA DE INTIMAÇAO DO HERDEIRO PEDRO LUIZ T DOS SANTOS.","","True",15775,"","","True"
19,"10253144820258260100","26/02/2025","PROCESSO DISTRIBUIDO - APT 12","","True",15902,"","","True"
953,"10240430420258260100","26/02/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%","","True",15904,"","","True"
339,"10059292720248260011","26/02/2025","DO REGULARIZE O EXECUTADO O REPRESENTANTE PROCESSUAL","","True",15905,"","","True"
239,"11581233620248260100","25/02/2025","DO CIENCIA DOS RESULTADOS DA RECEITA FEDERAL
PROT PET REQ CITAÇÃO EM ENDEREÇOS FORNECIDOS PELA RECEITA FEDERAL","","True",15906,"","","True"
335,"10819836320218260001","03/02/2025","SALA DO JUIZ NESTA DATA","","True",15776,"","","True"
917,"11407852020228260100","03/02/2025","CONCLUSOS PARA SENTENÇA","","True",15777,"","","True"
75,"583002011177203-3","03/02/2025","DO DIANTE DAS ALEGAÇÕES, RETORNEM OS AUTOS A PERITA.","","True",15778,"","","True"
923,"11200234620238260100","03/02/2025","SALA DO JUIZ ","","True",15779,"","","True"
288,"10326006120178260002","04/02/2025","PROT PET INFORMANDO QUE AS PENHORAS NO ROSTO DOS AUTOS JA FORAM DESCONSTITUIDAS.","","True",15785,"","","True"
928,"10115190920248260100","04/02/2025","PROT PET REQ EXECUÇÃO DE SENTENÇA DOS HONORARIOS DOS EMBARGOS","","True",15788,"","","True"
934,"10002641720258260586","04/02/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%
CARTA EXPEDIDA 03/02/2025","","True",15792,"","","True"
934,"10009841820248260586","04/02/2025","DO TRATANDO-SE DE PESSOA FISICA, DEFIRO A REALIZAÇÃO DA PESQUISA DE ENDEREÇOS DA PARTE REQUERIDA.","","True",15793,"","","True"
924,"10105896320238260152","04/02/2025","CARTA EXPEDIDA 30/01/2025","","True",15794,"","","True"
953,"10058539020258260100","06/02/2025","JUNTADO AR POSITIVO 31/01
PROT PET REQ PENHORA ON LINE","","True",15796,"","","True"
953,"11771518720248260100","06/02/2025","JUNTADO AR POSITIVO 30/01/2025
PROT PET REQ PENHORA ON LINE","","True",15797,"","","True"
335,"10819836320218260001","06/02/2025","DO SUBSTITUA O PERITO NOMEADO PARA MARCIO M FONTES.","","True",15800,"","","True"
320,"10178024820238260564","18/03/2025","DO MANIFESTE-SE SOEBRE A PROPOSTA DE HONORARIOS PERICIAIS
PROT PET REQ AVALIAÇÃO POR OFICIAL DE JUSTIÇA","","True",16030,"","","True"
953,"10330900220258260100","18/03/2025","DO EMENDE A INICIAL PARA DAR A CAUSA O VALOR CORRETO .
PROT PET ALTERANDO O VALOR DA CAUSA, E JUNTE CUSTAS COMPLEMENTARES.","","True",16031,"","","True"
943,"10939353720248260002","20/03/2025","DO MANIFESTE-SE SOBRE A CERT O DE JUSTIÇA
EXECUTADOS NÃO ATENDEM INTERFONE.
PROT PET REQ CITAÇÃO POR HORA CERTA.","","True",16059,"","","True"
960,"10108837220258260564","22/04/2025","DO JUNTE PLANILHA DE DÉBITO SEM OS HONORARIOS.
PROT PET JUNTANDO NOVA PLANILHA DE DÉBITOS.","","True",16253,"","","True"
960,"10109061820258260564","22/04/2025","DO EMENDE A INICIAL PARA ADEQUAR O VALOR DA CAUSA.
PROT PET EMENDANDO A CAUSA.","","True",16254,"","","True"
916,"10100349620238260006","09/06/2025","FOI CREDITADO O VALOR DE R$ 2.889,59 (SE REFERE AOS HONORARIOS)","","True",16568,"","","True"
335,"10819836320218260001","16/07/2025","PROT PET JUNTANDO R$ 1.800,00 DE PERITO","","True",16759,"","","True"
894,"10810435920258260100","19/08/2025","AR NEGATIVO
PROT PET REQ EXPEDIÇÃO DE OFICIO PARA LOCALIZAR A EXECUATADA.","","True",17020,"","","True"
953,"11708364320248260100","19/08/2025","DO CIENCIA AS PARTES - OFICIAL AVALIOU EM R$ 4.000,00 A VAGA DE GARAGEM.
PROT PET REQ PRAZO DE 10 DIAS PARA JUNTAR AVALIAÇÃO A SER FEITA POR CORRETORES.","","True",17021,"","","True"
259,"40207160320258260002","04/11/2025","DO JUNTE A CNH DA EXECUTADA
PROT PET JUNTANDO A CNH DA JUCIRENE","","True",17644,"","","True"
963,"10063023920258260161","31/10/2025","PROT PET ACORDO","","True",17645,"","","True"
74,"40064085920258260002","03/11/2025","DO DEFIRO A EXP DE MANDADO DE LEVANTAMENTO","","True",17646,"","","True"
332,"10111361920208260020","18/02/2025","BLOQUEIO RENAJUD INFRUTIFERO
PROT PET REQ PENHORA DO APT.","","True",15803,"","","True"
928,"10020547320248260100","18/02/2025","PROT PET CONTESTANDO A IMPUGNAÇÃO DA EXECUTADA CARMEM","","True",15807,"","","True"
327,"10497588720218260100","12/02/2025","DO MANIFESTE-SE SOBRE OS EMBARGOS DE DECLARAÇÃO
PROT PET CONTESTANDO OS EMBARGOS.","","True",15808,"","","True"
339,"10059292720248260011","17/02/2025","DO CIENCIA AO EXEQUENTE DA AVERBÇÃO DA PENHORA.","","True",15809,"","","True"
953,"10058348420258260100","06/02/2025","PROT PET REQ PENHORA ON LINE","","True",15814,"","","True"
928,"10115190920248260100","10/02/2025","DO PROT PET JUNTANDO CUSTAS DE OFICIAL DE JUSTIÇA","","True",15815,"","","True"
927,"10014995620248260100","10/02/2025","PROT PET REQ EXP OFICIO PARA RECEITA FEDERAL","","True",15817,"","","True"
900,"00083231020098260606","17/02/2025","DO REJEITO OS EMBARGOS.","","True",15819,"","","True"
907,"11200867120238260100","17/02/2025","DO DEFIRO A SUSPENSÃO DE 90 DIAS.","","True",15822,"","","True"
332,"10101482720228260020","26/02/2025","OFICIO ENVIADO AO OUTRO PROCESSO NESTA DATA","","True",15909,"","","True"
332,"10101430520228260020","26/02/2025","JUNTADO AR DA CAIXA EM 18/02
PROT PET REQ O PROSSEGUIMENTO DO FEITO, COM A DESIGNÇÃO DAS DATAS DE LEILÕES.","","True",15910,"","","True"
951,"10057054520258260564","26/02/2025","PROCESSO DISTRIBUIDO - APT 500022","","True",15911,"","","True"
951,"10057054520258260564","05/03/2025","DO JUNTE O EXQUENTE NOVO CALCULO COM AS CUSTAS FINAIS
PROT PET JUNTANDO NOVO CALCULO.","","True",15913,"","","True"
288,"10326006120178260002","05/03/2025","PROT PET JUNTANDO  O ACORDÃO QUE DEU PROVIMENTO AO AGRAVO DE PREF DE CREDITO DOS HONORARIOS ADVOCATICIOS","","True",15914,"","","True"
941,"10100095820248260003","05/03/2025","FOI CREDITADP R$ 8.852,60, RETIRAMOS OS HONORARIOS DE 10% E REPASSAMOS O RESTANTE PARA O CONDOMINIO.","","True",15915,"","","True"
924,"10105965520238260152","05/03/2025","DO MANIFESTE-SE A RE.","","True",15925,"","","True"
953,"11627049420248260100","17/04/2025","PROT PET REQ PENHORA ON LINE","","True",16233,"","","True"
934,"10009738620248260586","06/05/2025","JUNTADO AR POSITIVO 29/04/2025
PROT PET REQ PENHORA ON LINE","","True",16342,"","","True"
934,"10009841820248260586","22/05/2025","PROT PET REQ CITAÇAO NO ENDEREÇO FORNECIDO PELA RECEITA FEDERAL.","","True",16470,"","","True"
923,"10074777720258260100","20/08/2025","DO MANIFESTE-SE O EXQUENTE, POIS NÃO HA VALOR DEPOSITADO EM JUIZO.
PROT PET REQ PENHORA DO VALOR TOTAL DEVIDO.","","True",17023,"","","True"
953,"11627550820248260100","11/03/2025","CARTA EXPEDIDA 28/02/2025","","True",15947,"","","True"
953,"11672725620248260100","11/03/2025","SALA DO JUIZ 11/03","","True",15948,"","","True"
953,"11771518720248260100","12/03/2025","SALA DO JUIZ 05/03","","True",15949,"","","True"
953,"10058539020258260100","12/03/2025","SALA DO JUIZ 07/03","","True",15950,"","","True"
953,"11708364320248260100","12/03/2025","PROT PET REQ AVALIAÇÃO POR OFICIAL DE JUSTIÇA","","True",15951,"","","True"
942,"10099166120258260100","11/03/2025","DO PROT PET ACORDO","","True",15953,"","","True"
57,"01355183620128260100","12/03/2025","SALA DO JUIZ","","True",15954,"","","True"
335,"10819836320218260001","12/03/2025","NOVO PERITO INTIMADO EM FEVEREIRO POREM NÃO SE MANIFESTOU ATE O MOMENTO.","","True",15955,"","","True"
927,"10014995620248260100","12/03/2025","SALA DO JUIZ","","True",15957,"","","True"
75,"11759116320248260100","12/03/2025","ENVIARAM O PROCESSO PARA EXP CARTA DE CITAÇÃO","","True",15958,"","","True"
928,"10020547320248260100","12/03/2025","SALA DO JUIZ","","True",15959,"","","True"
19,"10253144820258260100","12/03/2025","CARTA EXPEDIDA 28/02","","True",15962,"","","True"
239,"11581233620248260100","12/03/2025","CARTA EXPEDIDA 28/02/2025","","True",15963,"","","True"
343,"10206784420228260100","12/03/2025","CARTA EXPEDIDA 27/02","","True",15964,"","","True"
140,"11471627020238260100","12/03/2025","FIZ RECLAMAÇÃO NA OUVIDORIA 2025/00032707","","True",15965,"","","True"
923,"10074777720258260100","12/03/2025","DO MANIFETE-SE O EMBARGANTE SOBRE A CONTESTAÇÃO DO CONDOMINIO EMBARGADO.","","True",15966,"","","True"
915,"10447142220238260002","11/03/2025","PROT PET JUNTANDO HONORARIOS DO PERITO DE R$ 3.500,00","","True",15968,"","","True"
953,"11710599320248260100","13/03/2025","PROT PET REQ A JUNTADA DE CUSTAS POSTAIS PARA TENTATIVA DE NOVA CITAÇAO","","True",15975,"","","True"
75,"11759116320248260100","19/03/2025","CARTA EXPEDIDA 17/03","","True",16033,"","","True"
953,"11673123820248260100","27/03/2025","DO PROVIDENCIE A SERVENTIA A CARTA DE CITAÇÃO NO ENDEREÇO FORNECIDO.
CARTA EXPEDIDA 26/03/2025","","True",16094,"","","True"
211,"10031151120258260010","06/06/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%
CARTA EXPEDIDA 04/06/2025","","True",16569,"","","True"
934,"10009841820248260586","24/07/2025","PROT PET REQ PENHORA ON LINE","","True",16839,"","","True"
953,"40265516620258260100","12/09/2025","PROCESSO DISTRIBUIDO - BOX 14A4","","True",17226,"","","True"
953,"11672968420248260100","13/03/2025","PROT PET REQ EXP MANDADO DE AVALIAÇÃO DO IMOVEL.","","True",15976,"","","True"
953,"11673236720248260100","12/03/2025","JUNTADO MANDADO DE CITAÇÃO POSITIVO EM 25/02
PROT PET REQ PENHORA ON LINE","","True",15977,"","","True"
953,"11627049420248260100","13/03/2025","PROT PET REQ QUE O CARTORIO CUMPRA A DETERMINAÇAÕ DO JUIZ DE FLS 91/92","","True",15978,"","","True"
953,"11673123820248260100","13/03/2025","PROT PET REQ REGULAR ANDAMENTO DO PROCESSO.","","True",15979,"","","True"
953,"10058348420258260100","13/03/2025","AR RECEBIDO POR TERCEIROS, JUNTE DOJ PARA TENTATIVA DE CITAÇÃO PESSOAL.
PROT PET REQ A JUNTADA DA INCLUSA GUIA DE OFICIAL DE JUSTIÇA.","","True",15980,"","","True"
924,"10105896320238260152","13/03/2025","MANIFESTE-SE SOBRE O AR NEGATIVO
PROT PET RE A TENTATIVA DE NOVA CITAÇÃO POSTAL ","","True",15981,"","","True"
924,"10105965520238260152","13/03/2025","OS COMPROMISSARIOS COMPRADORES DISSERAM QUE NÃO CONCORDAM EM PAGAR.
PRO PET REQ PENHORA DO IMOVEL, POR SER DIVIDA PROTER REM.","","True",15982,"","","True"
259,"10828549120248260002","13/03/2025","PROT PET REITERANDO A PETIÇÃO DE HOMOLOGAÇÃO DE ACORDO PROTOCOLADA EM JANEIRO DE 2025.","","True",15985,"","","True"
934,"10009841820248260586","13/03/2025","PROT PET REQ QUE O CARTORIO CUMPRA A DETERMINAÇÃO DO JUIZ DE 04/02.","","True",15987,"","","True"
920,"10112546220248260405","13/03/2025","CARTA EXPEDIDA 07/03/2025","","True",15992,"","","True"
920,"10244812220248260405","13/03/2025","CARTAS EXPEDIDAS 12/03/2025","","True",15994,"","","True"
320,"10178024820238260564","13/03/2025","PROT PET FORNECENDO DADOS PARA ENVIO DO BOLETO DA ARISP E REQUERI A AVALIAÇÃO DO IMOVEL POR OFICIAL DE JUSTIÇA.","","True",15996,"","","True"
929,"10001595520248260075","13/03/2025","SALA DO JUIZ 06/03","","True",15997,"","","True"
931,"10345126220188260001","13/03/2025","PROT PET REQ REGULAR ANDAMENTO DO PROCESSO","","True",15998,"","","True"
955,"10018007220258260001","13/03/2025","PROT PET REQ QUE O CARTORIO EXPEÇA A CARTA DE CITAÇÃO CONFORME DETERMINADO PELO JUIZ EM JANEIRO DE 2025","","True",16000,"","","True"
957,"10057837320258260003","13/03/2025","DO CITE-SE PARA CONTESTAR EM 15 DIAS.","","True",16001,"","","True"
952,"10011505220258260477","13/03/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%
CARTA EXPEDIDA 11/03","","True",16002,"","","True"
308,"00062515820058260002","13/03/2025","SALA DO JUIZ 28/02","","True",16003,"","","True"
953,"10330900220258260100","14/03/2025","PROCESSO DISTRIBUIDO - BOXES 6A3, 18C2, 11E3, 11B1 E 05A4","","True",16015,"","","True"
920,"10071096020248260405","21/03/2025","FOI CREDITADO R$ 3.112,71, RETIRAMOS OS HONORARIOS E ENVIAMOS R$ 2.798,44","","True",16060,"","","True"
178,"10189200420208260002","06/05/2025","DO AGUARDE-SE O PAGAMENTO DAS DEMAIS PARCELAS.","","True",16343,"","","True"
964,"10135921720258260003","05/06/2025","PROT PET EMENDANDO A INICIAL PARA ALTERAR O POLO PASSIVO PARA MARCELO PARISOTO E PAULO VITOR.","","True",16570,"","","True"
967,"40102617320258260100","19/08/2025","DO CITE-SE PARA CONTESTAR EM 15 DIAS
CARTA EXPEDIDA 15/08/2025","","True",17025,"","","True"
19,"10253144820258260100","09/09/2025","DO RECOLHER 1 UFESP
PROT PET JUNTANDO 1 UFESP","","True",17185,"","","True"
943,"40094250620258260002","22/09/2025","DO CITE-SE PARA PAGAR EM 3 DIAS - HON 10%","","True",17318,"","","True"
953,"10240430420258260100","25/03/2025","DO INTIME AS PARTES DO BLOQUEIO.","","True",16083,"","","True"
931,"10345126220188260001","26/03/2025","PROT PET JUNTANDO MATRICULA COM A AVERBAÇÃO DA PENHORA, BEM COMO REQUERI A AVALIAÇÃO POR OFICIAL DE JUSTIÇA.","","True",16085,"","","True"
934,"10009738620248260586","25/03/2025","AR RETORNOU NEGATIVO 
PROT PET REQ TENTATIVA EM 3 NOVOS ENDEREÇOS.","","True",16086,"","","True"
140,"11471627020238260100","26/03/2025","DO MANIFESTE-SE O EXEQUENTE
PROT PET INFORMANDO DA NECESSIDADE DE INTIMAR A CONSTRUTORA PARA QUE APRESENTE O CONTRATO DE COMPRA E VENDA DA UNIDADE, UMA VEZ QUE O MORADOR HA MUITO FALECEU E O CONDOMÍNIO NAO SABE QUEM E O PROPRIETÁRIO DA UNIDADE.","","True",16088,"","","True"
